biog_id	x姓名	성명	name	alt_name	alt_name2	姓貫	office	reference	vol	page	side	notes
EB04154	洪閏祐	홍윤우	Hong Yunu			南陽 洪	 	安東權氏成化譜	3	29	b	
EB04160	李梁	이량	Yi Ryang				判官	安東權氏成化譜	3	29	b	
EB04166	洪陟	홍척	Hong Ch'ŏk			南陽 洪	司直	安東權氏成化譜	3	29	b	
EB04167	洪淀	홍연	Hong Yŏn			南陽 洪	判官	安東權氏成化譜	3	29	b	
EB04168	洪休	홍휴	Hong Hyu			南陽 洪	錄事	安東權氏成化譜	3	29	b	
EB04170	慶由淳					淸州 慶	縣監	安東權氏成化譜	3	29	b	
EB04173	洪俊	홍준	Hong Chun			南陽 洪	生員	安東權氏成化譜	3	29	b	
EB04179	洪侃	홍간	Hong Kan			南陽 洪	 	安東權氏成化譜	3	29	b	
EB04180	洪㱓	홍령	Hong Ryŏng			南陽 洪	少尹	安東權氏成化譜	3	29	b	
EB04182	李守仁	이수인	Yi Suin				 	安東權氏成化譜	3	29	b	
EB04184	李						 	安東權氏成化譜	3	29	b	
EB04186	李光厚	이광후	Yi Kwanghu				 	安東權氏成化譜	3	29	b	
E102591	李守綱	이수강	Yi Sugang			龍仁 李		安東權氏成化譜	3	30	a	
E102593	李文儉	이문검	Yi Mun'gŏm			龍仁 李		安東權氏成化譜	3	30	a	
E102595	李基	이기	Yi Ki			龍仁 李	司評	安東權氏成化譜	3	30	a	
E102597	李德亨	이덕형	Yi Tŏkhyŏng			龍仁 李	 	安東權氏成化譜	3	30	a	
E102601	李培	이배	Yi Pae			龍仁 李	縣監	安東權氏成化譜	3	30	a	
E102610	李墩	이돈	Yi Ton			龍仁 李	大卿	安東權氏成化譜	3	30	a	
E204630	奉紳						 	安東權氏成化譜	3	30	a	
E204632	奉允孝	봉윤효	Pong Yunhyo				引儀	安東權氏成化譜	3	30	a	
E204633	奉允忠	봉윤충	Pong Yunch'ung				 	安東權氏成化譜	3	30	a	
EB04188	孫季良	손계량	Son Kyeryang				僉知	安東權氏成化譜	3	30	a	
EB04189	尹繼佑	윤계우	Yun Kyeu				 	安東權氏成化譜	3	30	a	
EB04190	洪允淑	홍윤숙	Hong Yunsuk			南陽 洪	佐郞	安東權氏成化譜	3	30	a	
EB04192	金宗蓮	김종련	Kim Chongnyŏn				 	安東權氏成化譜	3	30	a	
EB04193	洪自河	홍자하	Hong Chaha			南陽 洪	佐郞	安東權氏成化譜	3	30	a	
EB04195	姜淑深	강숙심	Kang Suksim				 	安東權氏成化譜	3	30	a	
EB04201	趙理知	조이지	Cho Iji				 	安東權氏成化譜	3	30	a	
EB04202	吳澨	오서	O Sŏ				僉知	安東權氏成化譜	3	30	a	
EB04205	魚孟渾	어맹혼	Ŏ Maenghon				司果	安東權氏成化譜	3	30	a	
EC01514	金亨孫					慶州 金	參議	安東權氏成化譜	3	30	a	
EC01519	魚孟淳	어맹순	Ŏ Maengsun			咸從 魚	護軍	安東權氏成化譜	3	30	a	
EC01938	邊崑	변곤	Pyŏn Kon			長淵 邊	參奉	安東權氏成化譜	3	30	a	
E100712	金光弼	김광필	Kim Kwangp'il				內禁衛	安東權氏成化譜	3	30	b	
E102615	李末生	이말생	Yi Malsaeng			全州 李	桃平君	安東權氏成化譜	3	30	b	
E102616	李昌	이창	Yi Ch'ang			全州 李	壽城君	安東權氏成化譜	3	30	b	
E102617	李行儉	이행검	Yi Haenggŏm			龍仁 李	僉知	安東權氏成化譜	3	30	b	
E102629	李良儉	이양검	Yi Yanggŏm			龍仁 李	佐郞	安東權氏成化譜	3	30	b	
E102641	趙嶟	조준	Cho Chun				郡守	安東權氏成化譜	3	30	b	
E102642	趙文璐	조문로	Cho Mullo					安東權氏成化譜	3	30	b	
E102648	趙文瑾	조문근	Cho Mun'gŭn					安東權氏成化譜	3	30	b	
E102650	趙文琬	조문원	Cho Munwŏn					安東權氏成化譜	3	30	b	
E102656	趙文瑋	조문위	Cho Munwi					安東權氏成化譜	3	30	b	
E102659	申允寬	신윤관	Sin Yun'gwan			平山 申	監察	安東權氏成化譜	3	30	b	
E102661	金南孫	김남손	Kim Namson				護軍	安東權氏成化譜	3	30	b	
E901528	丘永安	구영안	Ku Yŏngan			平海 丘	進士	安東權氏成化譜	3	30	b	
EA01632	李績	이적	Yi Chŏk			龍仁 李	生員	安東權氏成化譜	3	30	b	
EC00253	李信儉	이신검	Yi Sin'gŏm			龍仁 李	郡守	安東權氏成化譜	3	30	b	
a612673a-fe82-45e6-969d-b0498eb13abf	金䝉仝					順天 金		安東權氏成化譜	3	31	a	
E303760	柳思恭	유사공	Yu Sagong			文化 柳		安東權氏成化譜	3	31	a	
E502030	朴䎩	박치	Pak Ch'i			羅州 朴	郡守	安東權氏成化譜	3	31	a	
E590003	洪尙直	홍상직	Hong Sangjik			南陽 洪		安東權氏成化譜	3	31	a	
EA00618	元乃仁					原州 元	獻納	安東權氏成化譜	3	31	a	
EA02738	成準					昌寧 成	判官	安東權氏成化譜	3	31	a	
EB04208	洪貴童	홍귀동	Hong Kwidong				僉知	安東權氏成化譜	3	31	a	
EB04210	成溥	성부	Sŏng Pu			昌寧 成	 	安東權氏成化譜	3	31	a	
EB04211	成孝淵	성효연	Sŏng Hyoyŏn			昌寧 成	 	安東權氏成化譜	3	31	a	
EB04212	成晋	성진	Sŏng Chin			昌寧 成	 	安東權氏成化譜	3	31	a	
EB04213	成完	성완	Sŏng Wan			昌寧 成	 	安東權氏成化譜	3	31	a	
EB04215	許之信	허지신	Hŏ Chisin				 	安東權氏成化譜	3	31	a	
EB04216	許諶	허심	Hŏ Sim				錄事	安東權氏成化譜	3	31	a	
EB04217	許曾	허증	Hŏ Chŭng				 	安東權氏成化譜	3	31	a	
EB04219	元明山	원명산	Wŏn Myŏngsan				 	安東權氏成化譜	3	31	a	
EB04220	安孟聃	안맹담	An Maengdam				延昌尉	安東權氏成化譜	3	31	a	
EB04221	安如獺	안여달	An Yŏdal				中樞	安東權氏成化譜	3	31	a	
EB04222	安元卿	안원경	An Wŏn'gyŏng				從仕郞	安東權氏成化譜	3	31	a	
EB04227	安彦卿	안언경	An Ŏn'gyŏng			竹山 安	 	安東權氏成化譜	3	31	a	
E302801	金輅	김로	Kim Ro			延安 金	延城君	安東權氏成化譜	3	31	b	
E903126	安仲聃	안중담	An Chungdam			竹山 安	府使	安東權氏成化譜	3	31	b	
E903130	金致世	김치세	Kim Ch'ise			慶州 金	縣監	安東權氏成化譜	3	31	b	
E903131	安崇世	안숭세	An Sungse			竹山 安		安東權氏成化譜	3	31	b	
E903140	安昌世	안창세	An Ch'angse			竹山 安	 	安東權氏成化譜	3	31	b	
EB04228	安夢卿	안몽경	An Monggyŏng			竹山 安	 	安東權氏成化譜	3	31	b	
EB04230	安季聃	안계담	An Kyedam			竹山 安	監察	安東權氏成化譜	3	31	b	
EB04231	安敬祖	안경조	An Kyŏngjo			竹山 安	 	安東權氏成化譜	3	31	b	
EB04232	安奉祖	안봉조	An Pongjo			竹山 安	參軍	安東權氏成化譜	3	31	b	
EB04234	李緝	이집	Yi Chip				正字	安東權氏成化譜	3	31	b	
EB04236	金重本	김중본	Kim Chungbon				 	安東權氏成化譜	3	31	b	
EB04238	李處中	이처중	Yi Ch'ŏjung				縣監	安東權氏成化譜	3	31	b	
EB04241	金永輪	김영륜	Kim Yŏngnyun			延安 金	司直	安東權氏成化譜	3	31	b	
EB04243	柳訓	유훈	Yu Hun				郡守	安東權氏成化譜	3	31	b	
EB04244	金永轓	김영번	Kim Yŏngbŏn			延安 金	僉知	安東權氏成化譜	3	31	b	
EB04246	安厚孫	안후손	An Huson				 	安東權氏成化譜	3	31	b	
EB04247	金轅	김원	Kim Wŏn			延安 金	 	安東權氏成化譜	3	31	b	
E305992	洪若從	홍약종	Hong Yakchong			南陽 洪	 	安東權氏成化譜	3	32	a	
E506892	權琦					安東 權	正郞	安東權氏成化譜	3	32	a	
E901146	朴秉中	박병중	Pak Pyŏngjung			羅州 朴		安東權氏成化譜	3	32	a	
EA02797	尹汭	윤예	Yun Ye				直長	安東權氏成化譜	3	32	a	
EA02798	尹環						 	安東權氏成化譜	3	32	a	
EA02799	尹琦						 	安東權氏成化譜	3	32	a	
EA02801	權琦					安東 權	正郞	安東權氏成化譜	3	32	a	
EA02802	權德榮	권덕영	Kwŏn Tŏgyŏng			安東 權	副丞	安東權氏成化譜	3	32	a	
EB04008	辛克禮	신극례	Sin Kŭngnye			靈山 辛	府院君	安東權氏成化譜	3	32	a	
EB04250	洪尙儉	홍상검	Hong Sanggŏm			南陽 洪	郡事	安東權氏成化譜	3	32	a	
EB04252	李末專	이말전	Yi Malchŏn				 	安東權氏成化譜	3	32	a	
EB04253	洪若治	홍약치	Hong Yakch'i	洪禹治		南陽 洪	參議	安東權氏成化譜	3	32	a	
EB04257	洪銀仝	홍은동	Hong Ŭndong			南陽 洪	 	安東權氏成化譜	3	32	a	
EB04259	洪尙利	홍상리	Hong Sangni			南陽 洪	 	安東權氏成化譜	3	32	a	
EA02811	權慶榮	권경영	Kwŏn Kyŏngyŏng			安東 權	 	安東權氏成化譜	3	32	b	
EB04266	辛敬童	신경동	Sin Kyŏngdong			靈山 辛	上將	安東權氏成化譜	3	32	b	
EB04268	辛哲石	신철석	Sin Ch'ŏlsŏk			靈山 辛	 	安東權氏成化譜	3	32	b	
EB04270	朴垠生	박근생	Pak Kŭnsaeng				 	安東權氏成化譜	3	32	b	
EB04272	張自倫	장자륜	Chang Charyun				 	安東權氏成化譜	3	32	b	
EB04274	辛季和	신계화	Sin Kyehwa			靈山 辛	司直	安東權氏成化譜	3	32	b	
EB04275	辛俌					靈山 辛	司直	安東權氏成化譜	3	32	b	
EB04276	辛俊	신준	Sin Chun			靈山 辛	上將	安東權氏成化譜	3	32	b	
EB04277	辛舜年	신순년	Sin Sunnyŏn			靈山 辛	 	安東權氏成化譜	3	32	b	
EB04278	辛舜聃	신순담	Sin Sundam	辛順聃		靈山 辛	 	安東權氏成化譜	3	32	b	
EB04279	辛舜㱓	신순령	Sin Sullyŏng			靈山 辛	 	安東權氏成化譜	3	32	b	
EB04281	辛儼	신엄	Sin Ŏm			靈山 辛	部將	安東權氏成化譜	3	32	b	
EB04282	辛値	신치	Sin Ch'i			靈山 辛	司直	安東權氏成化譜	3	32	b	
EB04283	辛堯卿	신요경	Sin Yogyŏng			靈山 辛	 	安東權氏成化譜	3	32	b	
EB04284	辛舜卿	신순경	Sin Sun'gyŏng			靈山 辛	 	安東權氏成化譜	3	32	b	
EB04285	辛武卿	신무경	Sin Mugyŏng			靈山 辛	 	安東權氏成化譜	3	32	b	
EB04287	辛僅	신근	Sin Kŭn			靈山 辛	上護軍	安東權氏成化譜	3	32	b	
E101767	趙益祚	조익조	Cho Ikcho			豊壤 趙	主簿	安東權氏成化譜	3	33	a	
E101768	趙世文					豊壤 趙		安東權氏成化譜	3	33	a	
E101772	趙世武	조세무	Cho Semu			豊壤 趙		安東權氏成化譜	3	33	a	
EA00349	王宗信	왕종신	Wang Chongsin			開城 王		安東權氏成化譜	3	33	a	
EB04290	郭德淵	곽덕연	Kwak Tŏgyŏn				掌令	安東權氏成化譜	3	33	a	
EB04292	李孝信	이효신	Yi Hyosin			全州 李	副正	安東權氏成化譜	3	33	a	
EB04293	李繼童	이계동	Yi Kyedong	李季童		全州 李	郡守	安東權氏成化譜	3	33	a	
EB04295	李承宗	이승종	Yi Sŭngjong			全州 李	都事	安東權氏成化譜	3	33	a	
EB04297	鄭來進	정래진	Chŏng Raejin				 	安東權氏成化譜	3	33	a	
EB04301	金仲孫	김중손	Kim Chungson				察訪	安東權氏成化譜	3	33	a	
EB04303	李秀林	이수림	Yi Surim				萬戶	安東權氏成化譜	3	33	a	
EB04305	李繼男	이계남	Yi Kyenam			全州 李	參奉	安東權氏成化譜	3	33	a	
EB04312	金善哉	김선재	Kim Sŏnjae				 	安東權氏成化譜	3	33	a	
EB04313	郭汾	곽분	Kwak Pun				縣監	安東權氏成化譜	3	33	a	
EB04314	郭自完	곽자완	Kwak Chawan	郭自浣			生員	安東權氏成化譜	3	33	a	
EB04315	郭璘	곽린	Kwak Rin				引儀	安東權氏成化譜	3	33	a	
EB04317	郭自容	곽자용	Kwak Chayong			玄風 郭	校理	安東權氏成化譜	3	33	a	
EB04319	郭璋					玄風 郭	 	安東權氏成化譜	3	33	a	
EB04321	洪長倫					南陽 洪	 	安東權氏成化譜	3	33	a	
EB04325	郭自安	곽자안	Kwak Chaan			玄風 郭	 	安東權氏成化譜	3	33	a	
EB04326	郭瑛	곽영	Kwak Yŏng			玄風 郭	 	安東權氏成化譜	3	33	a	
E202294	朴悰					竹山 朴	司直	安東權氏成化譜	3	33	b	
E202299	朴庾童	박유동	Pak Yudong				敎授	安東權氏成化譜	3	33	b	
E202301	朴宗孫	박종손	Pak Chongson				訓導	安東權氏成化譜	3	33	b	
E202302	朴希文	박희문	Pak Hŭimun	朴熙文		密陽 朴	參奉	安東權氏成化譜	3	33	b	
E202304	許休	허휴	Hŏ Hyu			陽川 許	主簿	安東權氏成化譜	3	33	b	
E305955	朴昭	박소	Pak So			陰城 朴	僉知	安東權氏成化譜	3	33	b	
E400817	朴繼金	박계금	Pak Kyegŭm			陰城 朴	府使	安東權氏成化譜	3	33	b	
E807742	南致晶	남치정	Nam Ch'ijŏng			英陽 南	進士	安東權氏成化譜	3	33	b	
EA00063	任從善	임종선	Im Chongsŏn			長興 任		安東權氏成化譜	3	33	b	
EA03539	姜利興	강이흥	Kang Ihŭng			晋州 姜		安東權氏成化譜	3	33	b	
EB04327	任薈	임회	Im Hoe			長興 任	 	安東權氏成化譜	3	33	b	
EB04331	朴淳	박순	Pak Sun	朴惇		陰城 朴	上護軍	安東權氏成化譜	3	33	b	
EB04334	朴河信	박하신	Pak Hasin	朴荷信		咸陽 朴	少尹	安東權氏成化譜	3	33	b	
EB04340	朴徐生	박서생	Pak Sŏsaeng			陰城 朴	進士	安東權氏成化譜	3	33	b	
959828a2-e57e-44ca-91ef-ed5a13f6ef02	張僧					海豊 張		安東權氏成化譜	3	34	a	
dfc65a2a-7f2a-49e2-9e22-7dee982143ac	張希孟					海豊 張	上護軍	安東權氏成化譜	3	34	a	
E201586	鄭崇德	정숭덕	Chŏng Sungdŏk			慶州 鄭	部將	安東權氏成化譜	3	34	a	
E204855	張翼	장익	Chang Ik			海豊 張	司直	安東權氏成化譜	3	34	a	
E204856	張翟	장적	Chang Chŏk			海豊 張	 	安東權氏成化譜	3	34	a	
E204857	張志湖	장지호	Chang Chiho			海豊 張	祝髮	安東權氏成化譜	3	34	a	
E204858	韓閏	한윤	Han Yun				護軍	安東權氏成化譜	3	34	a	
E304827	鄭之仁	정지인	Chŏng Chiin			慶州 鄭	護軍	安東權氏成化譜	3	34	a	
E304828	鄭之義	정지의	Chŏng Chiŭi			慶州 鄭	護軍	安東權氏成化譜	3	34	a	
E304830	鄭旻	정민	Chŏng Min			慶州 鄭	司直	安東權氏成化譜	3	34	a	
E304834	鄭暈	정훈	Chŏng Hun			慶州 鄭	司直	安東權氏成化譜	3	34	a	
E304843	鄭守德	정수덕	Chŏng Sudŏk			慶州 鄭	上護軍	安東權氏成化譜	3	34	a	
E304861	鄭之智	정지지	Chŏng Chiji			慶州 鄭	上護軍	安東權氏成化譜	3	34	a	
E304862	鄭鈞	정균	Chŏng Kyun			慶州 鄭	司直	安東權氏成化譜	3	34	a	
E304863	鄭欽	정흠	Chŏng Hŭm			慶州 鄭	護軍	安東權氏成化譜	3	34	a	
E304870	鄭詮	정전	Chŏng Chŏn	鄭銓		慶州 鄭	司直	安東權氏成化譜	3	34	a	
E304872	鄭之信	정지신	Chŏng Chisin			慶州 鄭	上護軍	安東權氏成化譜	3	34	a	
E304874	鄭恕	정서	Chŏng Sŏ			慶州 鄭	縣監	安東權氏成化譜	3	34	a	
E802762	鄭文德	정문덕	Chŏng Mundŏk			慶州 鄭	護軍	安東權氏成化譜	3	34	a	
E902518	崔叔精			崔淑精		陽川 崔	掌令	安東權氏成化譜	3	34	a	
EB04342	張安之	장안지	Chang Anji				判官	安東權氏成化譜	3	34	a	
EC01758	鄭晟	정성	Chŏng Sŏng			慶州 鄭	上將	安東權氏成化譜	3	34	a	
E400980	李仁叔			李仁淑		羽溪 李	經歷	安東權氏成化譜	3	34	b	
E900006	李秀亨	이수형	Yi Suhyŏng			羽溪 李	護軍	安東權氏成化譜	3	34	b	
E900155	李景富	이경부	Yi Kyŏngbu			羽溪 李	司正	安東權氏成化譜	3	34	b	
EA01604	李崇	이숭	Yi Sung			羽溪 李	 	安東權氏成化譜	3	34	b	
EA03972	李末亨	이말형	Yi Marhyŏng			羽溪 李	 	安東權氏成化譜	3	34	b	
EB04344	李蔓	이만	Yi Man				司宰監	安東權氏成化譜	3	34	b	
EB04347	閔無恤	민무휼	Min Muhyul	閔撫恤			曬原君	安東權氏成化譜	3	34	b	
EB04350	沈濬	심준	Sim Chun			靑松 沈	 	安東權氏成化譜	3	34	b	
EB04354	李彭壽	이팽수	Yi P'aengsu				 	安東權氏成化譜	3	34	b	
EB04355	沈仁孫	심인손	Sim Inson				 	安東權氏成化譜	3	34	b	
EB04356	沈愛孫	심애손	Sim Aeson				 	安東權氏成化譜	3	34	b	
EB04357	沈愛同	심애동	Sim Aedong				 	安東權氏成化譜	3	34	b	
EB04358	沈愛山	심애산	Sim Aesan				 	安東權氏成化譜	3	34	b	
E000393	崔龜山	최귀산	Ch'oe Kwisan			東州 崔	縣監	安東權氏成化譜	3	35	a	
E000395	林堰	임언	Im Ŏn			利安 林	護軍	安東權氏成化譜	3	35	a	
E100528	李蕆	이천	Yi Ch'ŏn			禮安 李	判中樞	安東權氏成化譜	3	35	a	
E100531	李孟石	이맹석	Yi Maengsŏk			禮安 李	上將	安東權氏成化譜	3	35	a	
E100532	李秀增	이수증	Yi Sujŭng			禮安 李		安東權氏成化譜	3	35	a	
E100536	李秀均	이수균	Yi Sugyun			禮安 李	 	安東權氏成化譜	3	35	a	
E100537	李仲石	이중석	Yi Chungsŏk			禮安 李	引儀	安東權氏成化譜	3	35	a	
E100544	李秀培	이수배	Yi Subae			禮安 李		安東權氏成化譜	3	35	a	
E100553	李秀墩	이수돈	Yi Sudon			禮安 李	 	安東權氏成化譜	3	35	a	
E100565	韓義	한의	Han Ŭi				上護軍	安東權氏成化譜	3	35	a	
E100570	李啓蒙					永川 李	直長	安東權氏成化譜	3	35	a	
E100572	南儀	남의	Nam Ŭi			宜寧 南	 	安東權氏成化譜	3	35	a	
E100574	李忠老	이충로	Yi Ch'ungno	李順老		禮安 李	副正	安東權氏成化譜	3	35	a	
E100576	申允舟	신윤단	Sin Yundan			平山 申		安東權氏成化譜	3	35	a	
E100579	鄭安止	정여지	Chŏng Yŏji	鄭汝止			副正	安東權氏成化譜	3	35	a	
E100581	鄭行	정행	Chŏng Haeng				 	安東權氏成化譜	3	35	a	
E100582	鄭益孫	정익손	Chŏng Ikson				護軍	安東權氏成化譜	3	35	a	
f470e6c3-d131-450e-bcdd-ec8668bfc1f8	李秀埌					禮安 李		安東權氏成化譜	3	35	a	
E100584	鄭致和	정치화	Chŏng Ch'ihwa				司正	安東權氏成化譜	3	35	b	
E100585	鄭元祥	정원상	Chŏng Wŏnsang				恭軍	安東權氏成化譜	3	35	b	
E100588	朴孝恭	박효공	Pak Hyogong				護軍	安東權氏成化譜	3	35	b	
E100590	吳崙	오륜	O Ryun				 	安東權氏成化譜	3	35	b	
E100592	李希蕃	이희번	Yi Hŭibŏn				 	安東權氏成化譜	3	35	b	
E100593	李韞	이온	Yi On	李佾		禮安 李	判事	安東權氏成化譜	3	35	b	
E100594	李愼	이신	Yi Sin			禮安 李	察訪	安東權氏成化譜	3	35	b	
E100597	李義幹	이의간	Yi Ŭigan			禮安 李	直長	安東權氏成化譜	3	35	b	
E100627	李輔幹	이보간	Yi Pogan			禮安 李		安東權氏成化譜	3	35	b	
E100683	李思傑	이사걸	Yi Sagŏl				護軍	安東權氏成化譜	3	35	b	
E100685	朴孝明	박효명	Pak Hyomyŏng				通贊	安東權氏成化譜	3	35	b	
E100687	權鉤	권구	Kwŏn Ku					安東權氏成化譜	3	35	b	
E100689	偰致深					慶州 偰	司直	安東權氏成化譜	3	35	b	
E100690	偰甲孫					慶州 偰	司正	安東權氏成化譜	3	35	b	
E100701	柳亨長	유형장	Yu Hyŏngjang			文化 柳		安東權氏成化譜	3	35	b	
E100705	許禎	허정	Hŏ Chŏng				上將	安東權氏成化譜	3	35	b	
E100707	崔世豪	최세호	Ch'oe Seho			全州 崔	 	安東權氏成化譜	3	35	b	
E401731	尹愷	윤개	Yun Kae			坡平 尹	判事	安東權氏成化譜	3	35	b	
EA03028	尹復興	윤부흥	Yun Puhŭng			坡平 尹	僉知	安東權氏成化譜	3	35	b	
E100708	李恃	이시	Yi Si			禮安 李	上護軍	安東權氏成化譜	3	36	a	
E100710	朴輅	박로	Pak Ro			羅州 朴		安東權氏成化譜	3	36	a	
E100713	李粹幹	이수간	Yi Sugan			禮安 李		安東權氏成化譜	3	36	a	
E102829	金泰卿	김태경	Kim T'aegyŏng			慶州 金	司禦	安東權氏成化譜	3	36	a	
E102830	卞諴	변함	Pyŏn Ham			草溪 卞	 	安東權氏成化譜	3	36	a	
E800311	申洪	신홍	Sin Hong			高靈 申		安東權氏成化譜	3	36	a	
E802547	卞季欽	변계흠	Pyŏn Kyehŭm	卞欽		草溪 卞	縣監	安東權氏成化譜	3	36	a	
E902584	陳克忠	진극충	Chin Kŭkch'ung			臨陂 陳	郡事	安東權氏成化譜	3	36	a	
E902592	安敬祖					竹山 安	 	安東權氏成化譜	3	36	a	
E903485	卞瓚	변찬	Pyŏn Ch'an			草溪 卞	 	安東權氏成化譜	3	36	a	
EB04369	卞孝敬	변효경	Pyŏn Hyogyŏng			草溪 卞	中樞	安東權氏成化譜	3	36	a	
EB04371	朴基命	박기명	Pak Kimyŏng				通仕郞	安東權氏成化譜	3	36	a	
EB04372	朴㕀						 	安東權氏成化譜	3	36	a	
EB04375	金晶	김정	Kim Chŏng				 	安東權氏成化譜	3	36	a	
EB04376	卞孝文	변효문	Pyŏn Hyomun	卞季文		草溪 卞	府尹	安東權氏成化譜	3	36	a	
EB04377	卞瑞	변서	Pyŏn Sŏ			草溪 卞	 	安東權氏成化譜	3	36	a	
EB04378	卞珍	변진	Pyŏn Chin			草溪 卞	 	安東權氏成化譜	3	36	a	
E904950	具文信	구문신	Ku Munsin			綾城 具		安東權氏成化譜	3	36	b	
EB04381	閔普文	민보문	Min Pomun			驪興 閔	少尹	安東權氏成化譜	3	36	b	
EB04383	朴敬信	박경신	Pak Kyŏngsin				護軍	安東權氏成化譜	3	36	b	
